id_respuesta,empresa_id,region,segmento,antiguedad_cliente,n_compras,nps_score,sat_producto,sat_servicio,sat_precio,sat_soporte,sat_entrega
2483,EMP120,Sur,Grande,10,10,4,1,2,1,3,1
2484,EMP120,Sur,Grande,10,11,8,1,2,1,1,3
2485,EMP120,Sur,Grande,10,11,7,1,4,1,5,2
2486,EMP120,Sur,Grande,10,7,6,1,2,3,3,1
2487,EMP120,Sur,Grande,10,7,6,2,3,1,4,4
2488,EMP120,Sur,Grande,10,8,7,2,2,2,1,2
2489,EMP120,Sur,Grande,10,8,7,2,2,3,3,3
2490,EMP120,Sur,Grande,10,11,9,2,1,2,3,3
2491,EMP120,Sur,Grande,10,8,5,2,1,4,3,2
2492,EMP120,Sur,Grande,10,7,5,2,2,1,2,3
2493,EMP120,Sur,Grande,10,9,10,2,2,2,2,2
2494,EMP120,Sur,Grande,10,8,4,2,3,5,4,1
2495,EMP120,Sur,Grande,10,10,7,3,2,4,1,4
2496,EMP120,Sur,Grande,10,8,8,3,2,2,2,3
2497,EMP120,Sur,Grande,10,10,1,2,2,3,4,4
2498,EMP121,Centro,Pyme,2,4,9,2,5,2,3,4
2499,EMP121,Centro,Pyme,2,4,8,4,4,3,4,5
2500,EMP121,Centro,Pyme,2,3,6,4,2,1,1,2
2501,EMP121,Centro,Pyme,2,2,6,2,3,2,2,3
2502,EMP121,Centro,Pyme,2,6,7,3,3,1,3,5
2503,EMP121,Centro,Pyme,2,1,10,3,2,3,4,2
2504,EMP121,Centro,Pyme,2,8,9,3,3,3,3,3
2505,EMP121,Centro,Pyme,2,4,5,4,3,2,1,3
2506,EMP121,Centro,Pyme,2,5,6,3,5,4,2,4
2507,EMP121,Centro,Pyme,2,5,6,2,2,1,4,3
2508,EMP121,Centro,Pyme,2,7,8,3,2,3,2,2
2509,EMP121,Centro,Pyme,2,2,10,3,3,2,4,2
2510,EMP121,Centro,Pyme,2,2,7,2,2,3,2,4
2511,EMP121,Centro,Pyme,2,3,8,3,4,4,4,3
2512,EMP121,Centro,Pyme,2,3,7,2,3,3,5,2
2513,EMP121,Centro,Pyme,2,9,10,2,2,4,3,4
2514,EMP121,Centro,Pyme,2,9,4,3,5,2,1,4
2515,EMP121,Centro,Pyme,2,4,6,3,3,1,3,3
2516,EMP121,Centro,Pyme,2,4,8,4,3,4,3,3
2517,EMP121,Centro,Pyme,2,6,5,2,2,2,3,2
2518,EMP121,Centro,Pyme,2,5,5,3,2,4,2,3
2519,EMP121,Centro,Pyme,2,8,10,4,2,2,3,4
2520,EMP121,Centro,Pyme,2,4,7,3,3,2,2,3
2521,EMP121,Centro,Pyme,2,2,5,3,2,1,2,4
2522,EMP121,Centro,Pyme,2,7,8,3,3,3,3,3
2523,EMP122,Centro,Mediana,10,12,6,2,2,4,2,2
2524,EMP122,Centro,Mediana,10,11,4,3,3,2,2,5
2525,EMP122,Centro,Mediana,10,9,8,2,2,3,3,3
2526,EMP122,Centro,Mediana,10,11,10,3,2,3,3,4
2527,EMP122,Centro,Mediana,10,10,10,3,1,3,3,1
2528,EMP122,Centro,Mediana,10,9,5,2,2,3,3,4
2529,EMP122,Centro,Mediana,10,8,2,3,3,2,3,4
2530,EMP122,Centro,Mediana,10,11,10,3,1,1,3,2
2531,EMP122,Centro,Mediana,10,9,8,1,2,3,4,1
2532,EMP122,Centro,Mediana,10,9,5,3,1,2,4,3
2533,EMP122,Centro,Mediana,10,11,5,3,1,2,4,3
2534,EMP122,Centro,Mediana,10,8,4,2,2,1,5,2
2535,EMP122,Centro,Mediana,10,11,7,3,2,4,4,3
2536,EMP122,Centro,Mediana,10,12,8,3,3,2,3,4
2537,EMP122,Centro,Mediana,10,8,7,2,2,2,3,4
2538,EMP122,Centro,Mediana,10,9,6,3,2,2,3,2
2539,EMP122,Centro,Mediana,10,6,6,3,3,2,3,2
2540,EMP122,Centro,Mediana,10,9,7,3,2,3,4,4
2541,EMP122,Centro,Mediana,10,7,7,2,4,4,5,3
2542,EMP122,Centro,Mediana,10,12,4,3,4,2,2,3
2543,EMP122,Centro,Mediana,10,8,10,3,2,2,3,2
2544,EMP122,Centro,Mediana,10,8,4,2,1,3,3,4
2545,EMP122,Centro,Mediana,10,9,4,2,2,1,3,1
2546,EMP122,Centro,Mediana,10,8,4,2,4,3,2,2
2547,EMP123,Oriente,Pyme,4,6,9,3,2,2,1,2
2548,EMP123,Oriente,Pyme,4,5,7,1,3,4,3,2
2549,EMP123,Oriente,Pyme,4,5,5,2,3,1,2,2
2550,EMP123,Oriente,Pyme,4,9,4,1,3,2,1,4
2551,EMP123,Oriente,Pyme,4,7,5,3,2,2,2,4
2552,EMP123,Oriente,Pyme,4,5,5,4,2,3,2,3
2553,EMP123,Oriente,Pyme,4,4,9,2,3,2,3,2
2554,EMP123,Oriente,Pyme,4,6,6,2,3,2,1,3
2555,EMP123,Oriente,Pyme,4,6,2,1,2,2,1,1
2556,EMP123,Oriente,Pyme,4,5,3,1,2,2,3,1
2557,EMP123,Oriente,Pyme,4,10,7,3,1,3,3,3
2558,EMP123,Oriente,Pyme,4,7,4,3,2,1,2,3
2559,EMP123,Oriente,Pyme,4,6,6,3,3,4,2,2
2560,EMP123,Oriente,Pyme,4,8,4,1,1,2,1,2
2561,EMP123,Oriente,Pyme,4,5,5,3,3,2,1,3
2562,EMP123,Oriente,Pyme,4,4,6,3,3,2,3,3
2563,EMP123,Oriente,Pyme,4,6,8,3,2,3,3,2
2564,EMP123,Oriente,Pyme,4,6,6,1,3,4,4,2
2565,EMP123,Oriente,Pyme,4,7,6,2,2,2,2,4
2566,EMP123,Oriente,Pyme,4,13,7,3,1,2,2,2
2567,EMP123,Oriente,Pyme,4,8,6,3,1,2,3,2
2568,EMP123,Oriente,Pyme,4,5,6,3,1,2,3,2
2569,EMP123,Oriente,Pyme,4,6,5,1,2,2,2,3
2570,EMP123,Oriente,Pyme,4,2,5,3,2,1,1,1
2571,EMP123,Oriente,Pyme,4,9,9,2,2,4,3,3
2572,EMP124,Oriente,Pyme,9,10,4,2,3,2,3,3
2573,EMP124,Oriente,Pyme,9,6,4,3,1,2,3,2
2574,EMP124,Oriente,Pyme,9,7,1,3,1,2,3,2
2575,EMP124,Oriente,Pyme,9,12,3,2,1,2,3,2
2576,EMP124,Oriente,Pyme,9,9,4,2,1,3,4,1
2577,EMP124,Oriente,Pyme,9,10,7,1,1,2,2,3
2578,EMP124,Oriente,Pyme,9,11,5,2,2,1,4,3
2579,EMP124,Oriente,Pyme,9,9,5,2,1,2,2,2
2580,EMP124,Oriente,Pyme,9,8,5,2,2,1,2,4
2581,EMP124,Oriente,Pyme,9,8,4,2,1,2,1,2
2582,EMP124,Oriente,Pyme,9,7,5,1,1,1,3,3
2583,EMP124,Oriente,Pyme,9,10,5,2,1,2,2,3
2584,EMP124,Oriente,Pyme,9,11,8,3,1,2,1,3
2585,EMP124,Oriente,Pyme,9,7,7,3,1,1,2,1
2586,EMP124,Oriente,Pyme,9,4,6,2,3,2,2,2
2587,EMP124,Oriente,Pyme,9,8,4,2,2,3,3,4
2588,EMP124,Oriente,Pyme,9,10,2,1,2,3,2,1
2589,EMP124,Oriente,Pyme,9,7,7,2,2,2,2,2
2590,EMP124,Oriente,Pyme,9,10,3,5,3,2,3,2
2591,EMP124,Oriente,Pyme,9,11,4,3,3,3,2,3
2592,EMP124,Oriente,Pyme,9,11,5,3,1,2,3,4
2593,EMP124,Oriente,Pyme,9,10,8,3,3,3,3,1
2594,EMP124,Oriente,Pyme,9,6,8,1,3,2,2,3
2595,EMP124,Oriente,Pyme,9,11,5,2,1,2,4,3
2596,EMP124,Oriente,Pyme,9,8,9,1,3,2,4,2
2597,EMP125,Occidente,Grande,10,9,10,3,3,2,1,3
2598,EMP125,Occidente,Grande,10,12,6,2,2,3,4,3
2599,EMP125,Occidente,Grande,10,11,7,3,1,2,4,2
2600,EMP125,Occidente,Grande,10,8,7,1,1,2,4,3
2601,EMP125,Occidente,Grande,10,10,9,3,3,1,3,4
2602,EMP125,Occidente,Grande,10,9,3,2,3,3,2,1
2603,EMP125,Occidente,Grande,10,10,6,4,2,2,3,3
2604,EMP125,Occidente,Grande,10,10,6,3,2,5,2,2
2605,EMP125,Occidente,Grande,10,10,9,3,3,3,5,3
2606,EMP125,Occidente,Grande,10,8,8,1,3,2,2,2
2607,EMP125,Occidente,Grande,10,9,5,4,3,3,1,3
2608,EMP125,Occidente,Grande,10,5,6,2,2,2,3,3
2609,EMP125,Occidente,Grande,10,5,10,3,3,4,3,2
2610,EMP125,Occidente,Grande,10,9,5,3,3,2,2,2
2611,EMP125,Occidente,Grande,10,8,7,2,2,3,2,2
2612,EMP125,Occidente,Grande,10,10,10,3,4,3,4,3
2613,EMP125,Occidente,Grande,10,6,7,4,2,3,3,3
2614,EMP125,Occidente,Grande,10,14,7,3,3,2,2,2
2615,EMP125,Occidente,Grande,10,8,4,5,3,2,3,2
2616,EMP125,Occidente,Grande,10,7,7,2,2,2,3,2
2617,EMP125,Occidente,Grande,10,8,9,2,2,2,1,2
2618,EMP126,Centro,Pyme,7,10,7,2,1,3,4,3
2619,EMP126,Centro,Pyme,7,5,6,3,4,2,5,3
2620,EMP126,Centro,Pyme,7,10,5,3,2,1,1,3
2621,EMP126,Centro,Pyme,7,11,6,2,2,3,3,3
2622,EMP126,Centro,Pyme,7,6,9,3,3,2,3,4
2623,EMP126,Centro,Pyme,7,6,7,2,2,3,2,3
2624,EMP126,Centro,Pyme,7,9,9,3,2,2,3,4
2625,EMP126,Centro,Pyme,7,12,9,3,4,1,3,2
2626,EMP126,Centro,Pyme,7,9,6,2,4,2,5,2
2627,EMP126,Centro,Pyme,7,8,6,4,2,3,4,3
2628,EMP126,Centro,Pyme,7,5,7,4,2,2,3,3
2629,EMP126,Centro,Pyme,7,8,8,4,2,2,2,3
2630,EMP126,Centro,Pyme,7,8,5,3,2,1,4,3
2631,EMP126,Centro,Pyme,7,6,5,3,3,3,2,3
2632,EMP126,Centro,Pyme,7,8,7,3,2,3,3,3
2633,EMP127,Norte,Pyme,1,4,2,2,3,1,1,3
2634,EMP127,Norte,Pyme,1,7,5,4,1,3,4,4
2635,EMP127,Norte,Pyme,1,3,8,2,1,2,2,3
2636,EMP127,Norte,Pyme,1,6,4,2,1,3,3,2
2637,EMP127,Norte,Pyme,1,4,5,2,1,3,2,2
2638,EMP127,Norte,Pyme,1,6,8,2,3,2,3,3
2639,EMP127,Norte,Pyme,1,7,5,2,3,3,2,3
2640,EMP127,Norte,Pyme,1,1,4,3,4,2,3,1
2641,EMP127,Norte,Pyme,1,4,3,3,1,3,1,3
2642,EMP127,Norte,Pyme,1,4,7,4,2,3,2,3
2643,EMP127,Norte,Pyme,1,5,5,2,3,2,3,3
2644,EMP127,Norte,Pyme,1,5,6,1,2,3,2,3
2645,EMP127,Norte,Pyme,1,8,5,2,2,2,2,2
2646,EMP127,Norte,Pyme,1,5,6,2,3,2,2,1
2647,EMP127,Norte,Pyme,1,5,7,2,1,3,3,3
2648,EMP127,Norte,Pyme,1,5,3,3,2,2,4,3
2649,EMP127,Norte,Pyme,1,3,3,2,2,3,2,2
2650,EMP127,Norte,Pyme,1,6,5,3,4,1,4,3
2651,EMP127,Norte,Pyme,1,7,4,2,3,1,3,2
2652,EMP127,Norte,Pyme,1,5,8,4,1,2,3,1
2653,EMP128,Norte,Pyme,4,6,6,3,1,3,1,1
2654,EMP128,Norte,Pyme,4,7,3,2,4,3,4,3
2655,EMP128,Norte,Pyme,4,4,3,2,2,1,2,2
2656,EMP128,Norte,Pyme,4,6,5,3,2,1,2,2
2657,EMP128,Norte,Pyme,4,6,10,3,1,1,2,2
2658,EMP128,Norte,Pyme,4,9,5,3,2,4,3,3
2659,EMP128,Norte,Pyme,4,3,4,2,3,2,2,1
2660,EMP128,Norte,Pyme,4,4,6,3,2,1,1,1
2661,EMP128,Norte,Pyme,4,7,4,3,4,3,3,1
2662,EMP128,Norte,Pyme,4,7,7,4,2,2,2,1
2663,EMP128,Norte,Pyme,4,8,4,1,3,3,3,3
2664,EMP128,Norte,Pyme,4,8,3,2,4,2,4,3
2665,EMP128,Norte,Pyme,4,7,5,3,2,2,2,3
2666,EMP128,Norte,Pyme,4,5,5,1,3,2,3,3
2667,EMP128,Norte,Pyme,4,7,6,2,1,2,4,2
2668,EMP128,Norte,Pyme,4,5,7,3,1,2,3,3
2669,EMP128,Norte,Pyme,4,7,6,3,1,3,2,2
2670,EMP128,Norte,Pyme,4,6,7,2,3,2,4,3
2671,EMP129,Metropolitana,Pyme,6,6,6,3,1,2,2,1
2672,EMP129,Metropolitana,Pyme,6,8,5,2,2,2,4,3
2673,EMP129,Metropolitana,Pyme,6,9,7,1,2,3,3,5
2674,EMP129,Metropolitana,Pyme,6,8,7,3,3,3,2,1
2675,EMP129,Metropolitana,Pyme,6,5,6,2,4,2,2,3
2676,EMP129,Metropolitana,Pyme,6,8,7,3,3,2,3,3
2677,EMP129,Metropolitana,Pyme,6,8,9,2,2,2,2,4
2678,EMP129,Metropolitana,Pyme,6,9,9,3,3,3,2,2
2679,EMP129,Metropolitana,Pyme,6,6,9,2,2,1,4,3
2680,EMP129,Metropolitana,Pyme,6,9,8,4,2,2,2,3
2681,EMP129,Metropolitana,Pyme,6,6,9,3,2,3,3,3
2682,EMP129,Metropolitana,Pyme,6,9,8,3,2,3,4,2
2683,EMP129,Metropolitana,Pyme,6,7,7,3,3,2,2,3
2684,EMP129,Metropolitana,Pyme,6,4,10,2,2,3,5,1
2685,EMP129,Metropolitana,Pyme,6,5,6,1,3,3,3,4
2686,EMP129,Metropolitana,Pyme,6,6,8,3,4,3,4,2
2687,EMP129,Metropolitana,Pyme,6,4,7,3,4,2,2,2
2688,EMP129,Metropolitana,Pyme,6,9,4,3,3,3,2,3
2689,EMP129,Metropolitana,Pyme,6,5,8,2,3,3,3,4
2690,EMP129,Metropolitana,Pyme,6,4,4,2,2,2,3,3
2691,EMP129,Metropolitana,Pyme,6,7,10,4,4,3,4,2
2692,EMP130,Occidente,Pyme,3,5,7,3,3,3,1,4
2693,EMP130,Occidente,Pyme,3,7,7,4,2,2,4,3
2694,EMP130,Occidente,Pyme,3,5,6,3,2,2,3,2
2695,EMP130,Occidente,Pyme,3,7,5,3,4,3,1,4
2696,EMP130,Occidente,Pyme,3,6,9,4,3,2,3,2
2697,EMP130,Occidente,Pyme,3,6,7,3,2,1,3,3
2698,EMP130,Occidente,Pyme,3,7,10,3,3,4,2,3
2699,EMP130,Occidente,Pyme,3,4,7,2,2,3,2,2
2700,EMP130,Occidente,Pyme,3,2,10,3,2,1,3,2
2701,EMP130,Occidente,Pyme,3,6,7,3,3,3,2,3
2702,EMP130,Occidente,Pyme,3,5,5,2,2,3,3,3
2703,EMP130,Occidente,Pyme,3,9,9,3,2,3,3,1
2704,EMP130,Occidente,Pyme,3,8,9,1,3,3,3,4
2705,EMP130,Occidente,Pyme,3,7,5,3,2,2,3,3
2706,EMP130,Occidente,Pyme,3,6,7,3,1,2,3,4
2707,EMP130,Occidente,Pyme,3,6,5,2,1,2,3,3
2708,EMP130,Occidente,Pyme,3,2,6,5,3,4,2,2
2709,EMP130,Occidente,Pyme,3,5,3,3,3,2,2,3
2710,EMP130,Occidente,Pyme,3,7,9,3,2,2,1,3
2711,EMP130,Occidente,Pyme,3,5,8,4,3,2,3,3
2712,EMP130,Occidente,Pyme,3,3,3,2,2,2,4,3
2713,EMP130,Occidente,Pyme,3,6,6,1,2,3,3,3
2714,EMP130,Occidente,Pyme,3,5,7,1,2,2,3,2
2715,EMP130,Occidente,Pyme,3,6,5,1,4,2,4,3
2716,EMP130,Occidente,Pyme,3,8,6,2,2,2,3,3
2717,EMP131,Norte,Pyme,3,5,6,1,3,2,3,2
2718,EMP131,Norte,Pyme,3,6,6,3,2,1,1,3
2719,EMP131,Norte,Pyme,3,5,4,2,1,3,2,2
2720,EMP131,Norte,Pyme,3,8,5,3,2,1,1,4
2721,EMP131,Norte,Pyme,3,2,5,2,3,3,3,3
2722,EMP131,Norte,Pyme,3,6,5,3,2,2,3,2
2723,EMP131,Norte,Pyme,3,7,4,2,2,2,1,3
2724,EMP131,Norte,Pyme,3,5,6,3,3,3,3,2
2725,EMP131,Norte,Pyme,3,7,3,3,2,3,2,3
2726,EMP131,Norte,Pyme,3,6,7,2,2,3,3,1
2727,EMP131,Norte,Pyme,3,6,7,3,3,2,3,2
2728,EMP131,Norte,Pyme,3,6,2,2,3,2,4,3
2729,EMP131,Norte,Pyme,3,5,9,2,2,3,3,3
2730,EMP131,Norte,Pyme,3,5,8,2,1,2,1,2
2731,EMP131,Norte,Pyme,3,5,9,2,3,1,3,2
2732,EMP131,Norte,Pyme,3,4,6,2,2,2,2,2
2733,EMP131,Norte,Pyme,3,4,10,4,2,2,2,4
2734,EMP131,Norte,Pyme,3,8,7,3,3,2,2,4
2735,EMP131,Norte,Pyme,3,4,6,3,1,2,2,3
2736,EMP131,Norte,Pyme,3,3,6,1,2,1,3,3
2737,EMP131,Norte,Pyme,3,8,4,1,4,1,3,2
2738,EMP131,Norte,Pyme,3,5,7,4,2,2,2,3
2739,EMP131,Norte,Pyme,3,3,6,2,3,3,2,3
2740,EMP131,Norte,Pyme,3,10,9,3,2,3,1,2
2741,EMP132,Oriente,Pyme,6,7,7,3,2,1,3,1
2742,EMP132,Oriente,Pyme,6,4,4,3,1,3,4,2
2743,EMP132,Oriente,Pyme,6,7,4,2,1,1,2,3
2744,EMP132,Oriente,Pyme,6,13,8,2,3,3,3,2
2745,EMP132,Oriente,Pyme,6,6,6,1,1,1,2,3
2746,EMP132,Oriente,Pyme,6,5,5,3,2,3,3,3
2747,EMP132,Oriente,Pyme,6,7,4,1,2,3,3,2
2748,EMP132,Oriente,Pyme,6,7,2,3,3,1,3,2
2749,EMP132,Oriente,Pyme,6,7,6,3,2,1,1,1
2750,EMP132,Oriente,Pyme,6,5,6,2,2,3,2,3
2751,EMP132,Oriente,Pyme,6,8,9,2,1,3,3,2
2752,EMP132,Oriente,Pyme,6,8,9,2,2,3,2,1
2753,EMP132,Oriente,Pyme,6,7,3,3,1,2,2,3
2754,EMP132,Oriente,Pyme,6,9,5,3,2,2,2,2
2755,EMP132,Oriente,Pyme,6,6,4,2,3,4,1,3
2756,EMP132,Oriente,Pyme,6,7,6,2,3,1,1,2
2757,EMP132,Oriente,Pyme,6,7,8,1,4,3,3,2
2758,EMP132,Oriente,Pyme,6,7,5,2,2,2,4,1
2759,EMP132,Oriente,Pyme,6,8,6,2,3,3,1,3
2760,EMP132,Oriente,Pyme,6,8,10,4,4,3,1,3
2761,EMP132,Oriente,Pyme,6,4,4,3,1,3,2,3
2762,EMP132,Oriente,Pyme,6,8,5,1,1,1,5,1
2763,EMP133,Oriente,Pyme,9,7,3,2,3,1,3,2
2764,EMP133,Oriente,Pyme,9,10,2,4,1,1,3,3
2765,EMP133,Oriente,Pyme,9,8,3,2,2,2,1,2
2766,EMP133,Oriente,Pyme,9,10,9,3,1,2,3,1
2767,EMP133,Oriente,Pyme,9,8,4,2,1,2,3,3
2768,EMP133,Oriente,Pyme,9,8,8,1,1,2,1,2
2769,EMP133,Oriente,Pyme,9,6,7,2,5,1,1,1
2770,EMP133,Oriente,Pyme,9,9,6,3,2,2,1,2
2771,EMP133,Oriente,Pyme,9,6,6,4,2,1,3,2
2772,EMP133,Oriente,Pyme,9,11,6,2,3,3,2,2
2773,EMP133,Oriente,Pyme,9,10,7,2,4,2,2,2
2774,EMP133,Oriente,Pyme,9,11,6,2,3,3,2,3
2775,EMP133,Oriente,Pyme,9,8,3,2,2,2,3,4
2776,EMP133,Oriente,Pyme,9,5,6,2,2,2,2,1
2777,EMP133,Oriente,Pyme,9,15,7,4,2,2,1,2
2778,EMP133,Oriente,Pyme,9,8,6,1,2,2,4,4
2779,EMP133,Oriente,Pyme,9,9,6,1,2,1,4,4
2780,EMP134,Norte,Grande,10,9,5,2,3,4,3,2
2781,EMP134,Norte,Grande,10,6,9,2,3,1,1,1
2782,EMP134,Norte,Grande,10,8,2,2,1,2,3,2
2783,EMP134,Norte,Grande,10,8,4,1,3,2,2,2
2784,EMP134,Norte,Grande,10,7,9,2,3,2,1,2
2785,EMP134,Norte,Grande,10,8,4,2,2,1,3,4
2786,EMP134,Norte,Grande,10,12,8,2,2,1,2,3
2787,EMP134,Norte,Grande,10,10,10,3,2,1,3,2
2788,EMP134,Norte,Grande,10,9,4,2,3,2,2,3
2789,EMP134,Norte,Grande,10,9,6,1,3,2,2,1
2790,EMP134,Norte,Grande,10,8,9,3,2,2,1,2
2791,EMP134,Norte,Grande,10,9,6,4,3,2,3,1
2792,EMP134,Norte,Grande,10,8,7,2,2,2,3,2
2793,EMP134,Norte,Grande,10,11,1,2,1,2,1,2
2794,EMP134,Norte,Grande,10,9,10,2,2,3,3,2
2795,EMP134,Norte,Grande,10,12,2,2,2,2,4,3
2796,EMP134,Norte,Grande,10,7,5,3,1,3,3,4
2797,EMP134,Norte,Grande,10,10,3,3,3,3,3,4
2798,EMP135,Sur,Pyme,7,10,8,3,4,3,3,1
2799,EMP135,Sur,Pyme,7,8,9,2,1,2,3,1
2800,EMP135,Sur,Pyme,7,6,10,3,3,3,2,4
2801,EMP135,Sur,Pyme,7,6,4,2,3,3,2,3
2802,EMP135,Sur,Pyme,7,7,10,2,1,1,1,2
2803,EMP135,Sur,Pyme,7,7,7,2,3,2,3,2
2804,EMP135,Sur,Pyme,7,5,5,2,1,2,2,3
2805,EMP135,Sur,Pyme,7,8,8,3,4,1,1,2
2806,EMP135,Sur,Pyme,7,6,9,3,2,3,5,3
2807,EMP135,Sur,Pyme,7,11,4,2,1,3,3,4
2808,EMP135,Sur,Pyme,7,7,4,4,3,3,4,2
2809,EMP135,Sur,Pyme,7,4,7,4,2,3,3,3
2810,EMP135,Sur,Pyme,7,5,7,2,2,2,2,2
2811,EMP135,Sur,Pyme,7,4,6,1,3,2,3,2
2812,EMP135,Sur,Pyme,7,8,5,3,4,2,1,1
2813,EMP135,Sur,Pyme,7,7,9,3,2,2,1,2
2814,EMP135,Sur,Pyme,7,9,10,1,2,3,3,2
2815,EMP135,Sur,Pyme,7,7,6,3,2,4,2,2
2816,EMP135,Sur,Pyme,7,9,8,2,3,3,2,2
2817,EMP135,Sur,Pyme,7,8,5,4,3,2,1,3
2818,EMP135,Sur,Pyme,7,3,5,3,1,2,4,2
2819,EMP136,Oriente,Pyme,3,7,7,2,3,1,1,1
2820,EMP136,Oriente,Pyme,3,5,6,2,3,3,1,3
2821,EMP136,Oriente,Pyme,3,5,6,3,1,2,3,3
2822,EMP136,Oriente,Pyme,3,7,3,3,1,3,3,3
2823,EMP136,Oriente,Pyme,3,6,6,3,2,3,2,3
2824,EMP136,Oriente,Pyme,3,3,4,2,2,3,2,2
2825,EMP136,Oriente,Pyme,3,1,4,3,3,2,2,3
2826,EMP136,Oriente,Pyme,3,7,9,2,2,3,4,3
2827,EMP136,Oriente,Pyme,3,2,3,2,2,2,3,3
2828,EMP136,Oriente,Pyme,3,5,4,2,1,2,1,1
2829,EMP136,Oriente,Pyme,3,6,1,3,2,1,1,2
2830,EMP136,Oriente,Pyme,3,4,4,3,2,1,3,2
2831,EMP136,Oriente,Pyme,3,2,4,2,1,3,4,2
2832,EMP136,Oriente,Pyme,3,8,7,4,1,1,1,3
2833,EMP136,Oriente,Pyme,3,5,5,2,1,3,2,3
2834,EMP136,Oriente,Pyme,3,6,8,1,3,2,2,4
2835,EMP136,Oriente,Pyme,3,5,9,2,1,2,4,3
2836,EMP136,Oriente,Pyme,3,4,5,2,2,1,2,3
2837,EMP136,Oriente,Pyme,3,9,5,3,2,2,3,1
2838,EMP136,Oriente,Pyme,3,5,5,2,1,3,2,1
2839,EMP136,Oriente,Pyme,3,8,8,3,2,2,3,1
2840,EMP136,Oriente,Pyme,3,6,5,2,1,2,1,3
2841,EMP137,Sur,Pyme,9,8,4,3,2,1,3,3
2842,EMP137,Sur,Pyme,9,9,6,2,4,2,3,2
2843,EMP137,Sur,Pyme,9,5,7,3,2,2,1,4
2844,EMP137,Sur,Pyme,9,11,3,4,2,3,4,3
2845,EMP137,Sur,Pyme,9,9,7,2,2,3,2,2
2846,EMP137,Sur,Pyme,9,6,8,2,4,1,1,2
2847,EMP137,Sur,Pyme,9,10,6,3,2,2,3,3
2848,EMP137,Sur,Pyme,9,10,6,2,3,2,3,2
2849,EMP137,Sur,Pyme,9,9,4,3,2,1,2,2
2850,EMP137,Sur,Pyme,9,9,5,3,3,3,3,2
2851,EMP137,Sur,Pyme,9,11,8,3,3,3,4,2
2852,EMP137,Sur,Pyme,9,8,6,2,3,1,2,2
2853,EMP137,Sur,Pyme,9,7,6,2,3,3,3,2
2854,EMP137,Sur,Pyme,9,7,3,2,3,3,2,4
2855,EMP137,Sur,Pyme,9,7,8,2,1,1,1,3
2856,EMP137,Sur,Pyme,9,9,6,2,2,2,3,1
2857,EMP137,Sur,Pyme,9,8,6,2,2,1,3,3
2858,EMP137,Sur,Pyme,9,7,4,4,2,4,2,4
2859,EMP137,Sur,Pyme,9,8,3,3,2,3,1,4
2860,EMP137,Sur,Pyme,9,5,2,2,2,2,2,4
2861,EMP137,Sur,Pyme,9,7,6,4,3,3,4,3
2862,EMP137,Sur,Pyme,9,8,4,4,2,2,4,3
2863,EMP138,Metropolitana,Pyme,2,8,7,3,2,4,2,4
2864,EMP138,Metropolitana,Pyme,2,7,7,1,3,2,3,5
2865,EMP138,Metropolitana,Pyme,2,4,9,2,1,3,2,3
2866,EMP138,Metropolitana,Pyme,2,1,7,4,2,2,3,2
2867,EMP138,Metropolitana,Pyme,2,5,8,4,3,3,4,4
2868,EMP138,Metropolitana,Pyme,2,5,3,2,2,3,4,3
2869,EMP138,Metropolitana,Pyme,2,3,8,2,3,2,4,4
2870,EMP138,Metropolitana,Pyme,2,5,8,4,3,2,3,2
2871,EMP138,Metropolitana,Pyme,2,3,8,4,3,3,3,4
2872,EMP138,Metropolitana,Pyme,2,2,7,4,1,4,3,3
2873,EMP138,Metropolitana,Pyme,2,9,4,5,4,3,2,3
2874,EMP138,Metropolitana,Pyme,2,5,7,4,4,1,3,3
2875,EMP138,Metropolitana,Pyme,2,4,2,3,4,2,4,4
2876,EMP138,Metropolitana,Pyme,2,1,6,3,2,3,1,4
2877,EMP138,Metropolitana,Pyme,2,2,7,2,3,4,4,4
2878,EMP138,Metropolitana,Pyme,2,5,9,3,2,3,2,3
2879,EMP138,Metropolitana,Pyme,2,6,8,4,3,3,4,2
2880,EMP139,Occidente,Pyme,6,7,5,3,1,3,3,5
2881,EMP139,Occidente,Pyme,6,6,7,2,3,2,3,3
2882,EMP139,Occidente,Pyme,6,3,9,3,2,4,3,3
2883,EMP139,Occidente,Pyme,6,5,5,3,2,1,2,3
2884,EMP139,Occidente,Pyme,6,7,6,3,2,3,4,1
2885,EMP139,Occidente,Pyme,6,7,7,3,3,2,3,2
2886,EMP139,Occidente,Pyme,6,8,6,3,1,2,3,1
2887,EMP139,Occidente,Pyme,6,8,6,4,3,3,4,3
2888,EMP139,Occidente,Pyme,6,5,8,4,3,2,4,3
2889,EMP139,Occidente,Pyme,6,9,9,3,2,3,4,2
2890,EMP139,Occidente,Pyme,6,7,6,4,2,2,3,4
2891,EMP139,Occidente,Pyme,6,6,9,3,3,3,3,2
2892,EMP139,Occidente,Pyme,6,6,4,2,3,3,1,4
2893,EMP139,Occidente,Pyme,6,7,4,2,2,2,4,3
2894,EMP139,Occidente,Pyme,6,10,7,4,3,2,2,4
2895,EMP139,Occidente,Pyme,6,8,6,2,2,1,3,1
2896,EMP139,Occidente,Pyme,6,8,7,3,2,2,3,3
